word,afinn_score,bing_sentiment,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
absentee,-1,negative,NA,NA,NA,NA,NA,negative,NA,sadness,NA,NA
abuse,-3,negative,anger,NA,disgust,fear,NA,negative,NA,sadness,NA,NA
accidental,-2,negative,NA,NA,NA,fear,NA,negative,NA,NA,surprise,NA
accomplish,2,positive,NA,NA,NA,NA,joy,NA,positive,NA,NA,NA
accomplished,2,positive,NA,NA,NA,NA,joy,NA,positive,NA,NA,NA
accusation,-2,negative,anger,NA,disgust,NA,NA,negative,NA,NA,NA,NA
accusing,-2,negative,anger,NA,NA,fear,NA,negative,NA,NA,NA,NA
ache,-2,negative,NA,NA,NA,NA,NA,negative,NA,sadness,NA,NA
aching,-2,negative,NA,NA,NA,NA,NA,negative,NA,sadness,NA,NA
admire,3,positive,NA,NA,NA,NA,NA,NA,positive,NA,NA,trust
adorable,3,positive,NA,NA,NA,NA,joy,NA,positive,NA,NA,NA
adore,3,positive,NA,anticipation,NA,NA,joy,NA,positive,NA,NA,trust
advanced,1,positive,NA,NA,NA,NA,NA,NA,positive,NA,NA,NA
advantage,2,positive,NA,NA,NA,NA,NA,NA,positive,NA,NA,NA
adventurous,2,positive,NA,NA,NA,NA,NA,NA,positive,NA,NA,NA
affection,3,positive,NA,NA,NA,NA,joy,NA,positive,NA,NA,trust
afraid,-2,negative,NA,NA,NA,fear,NA,negative,NA,NA,NA,NA
aggravating,-2,negative,anger,NA,NA,NA,NA,negative,NA,sadness,NA,NA
aggression,-2,negative,anger,NA,NA,fear,NA,negative,NA,NA,NA,NA
aggressive,-2,negative,anger,NA,NA,fear,NA,negative,NA,NA,NA,NA
aghast,-2,negative,NA,NA,disgust,fear,NA,negative,NA,NA,surprise,NA
agonizing,-3,negative,NA,NA,NA,fear,NA,negative,NA,NA,NA,NA
agreeable,2,positive,NA,NA,NA,NA,NA,NA,positive,NA,NA,trust
alarm,-2,negative,NA,NA,NA,fear,NA,negative,NA,NA,surprise,NA
alienation,-2,negative,anger,NA,disgust,fear,NA,negative,NA,sadness,NA,NA
amaze,2,positive,NA,NA,NA,NA,NA,NA,NA,NA,surprise,NA
amuse,3,positive,NA,NA,NA,NA,joy,NA,positive,NA,NA,NA
anger,-3,negative,anger,NA,NA,NA,NA,negative,NA,NA,NA,NA
angry,-3,negative,anger,NA,disgust,NA,NA,negative,NA,NA,NA,NA
anguish,-3,negative,anger,NA,NA,fear,NA,negative,NA,sadness,NA,NA
animosity,-2,negative,anger,NA,disgust,fear,NA,negative,NA,sadness,NA,NA
annoy,-2,negative,anger,NA,disgust,NA,NA,negative,NA,NA,NA,NA
annoyance,-2,negative,anger,NA,disgust,NA,NA,negative,NA,NA,NA,NA
annoying,-2,negative,anger,NA,NA,NA,NA,negative,NA,NA,NA,NA
antagonistic,-2,negative,anger,NA,disgust,NA,NA,negative,NA,NA,NA,NA
anxiety,-2,negative,anger,anticipation,NA,fear,NA,negative,NA,sadness,NA,NA
anxious,-2,negative,NA,anticipation,NA,fear,NA,negative,NA,NA,NA,NA
apathetic,-3,negative,NA,NA,NA,NA,NA,negative,NA,sadness,NA,NA
apathy,-3,negative,NA,NA,NA,NA,NA,negative,NA,sadness,NA,NA
appalling,-2,negative,NA,NA,disgust,fear,NA,negative,NA,NA,NA,NA
apprehensive,-2,negative,NA,anticipation,NA,fear,NA,negative,NA,NA,NA,NA
approval,2,positive,NA,NA,NA,NA,NA,NA,positive,NA,NA,NA
ardent,1,positive,NA,anticipation,NA,NA,joy,NA,positive,NA,NA,NA
arrogant,-2,negative,anger,NA,disgust,NA,NA,negative,NA,NA,NA,NA
ashamed,-2,negative,NA,NA,disgust,NA,NA,negative,NA,sadness,NA,NA
attack,-1,negative,anger,NA,NA,fear,NA,negative,NA,NA,NA,NA
attraction,2,positive,NA,NA,NA,NA,NA,NA,positive,NA,NA,NA
award,3,positive,NA,anticipation,NA,NA,joy,NA,positive,NA,surprise,trust
awful,-3,negative,anger,NA,disgust,fear,NA,negative,NA,sadness,NA,NA
bad,-3,negative,anger,NA,disgust,fear,NA,negative,NA,sadness,NA,NA
badly,-3,negative,NA,NA,NA,NA,NA,negative,NA,sadness,NA,NA
banish,-1,negative,anger,NA,disgust,fear,NA,negative,NA,sadness,NA,NA
bankrupt,-3,negative,NA,NA,NA,fear,NA,negative,NA,sadness,NA,NA
bargain,2,positive,NA,NA,NA,NA,NA,NA,positive,NA,NA,trust
bastard,-5,negative,NA,NA,disgust,NA,NA,negative,NA,sadness,NA,NA
beautiful,3,positive,NA,NA,NA,NA,joy,NA,positive,NA,NA,NA
beautify,3,positive,NA,NA,NA,NA,joy,NA,positive,NA,NA,NA
belittle,-2,negative,anger,NA,disgust,fear,NA,negative,NA,sadness,NA,NA
benefit,2,positive,NA,NA,NA,NA,NA,NA,positive,NA,NA,NA
betray,-3,negative,anger,NA,disgust,NA,NA,negative,NA,sadness,surprise,NA
betrayal,-3,negative,anger,NA,disgust,NA,NA,negative,NA,sadness,NA,NA
bias,-1,negative,anger,NA,NA,NA,NA,negative,NA,NA,NA,NA
biased,-2,negative,NA,NA,NA,NA,NA,negative,NA,NA,NA,NA
bitch,-5,negative,anger,NA,disgust,fear,NA,negative,NA,sadness,NA,NA
bitterly,-2,negative,anger,NA,disgust,NA,NA,negative,NA,sadness,NA,NA
bizarre,-2,negative,NA,NA,NA,NA,NA,negative,NA,NA,surprise,NA
blame,-2,negative,anger,NA,disgust,NA,NA,negative,NA,NA,NA,NA
bless,2,positive,NA,anticipation,NA,NA,joy,NA,positive,NA,NA,trust
blessing,3,positive,NA,anticipation,NA,NA,joy,NA,positive,NA,NA,trust
bliss,3,positive,NA,NA,NA,NA,joy,NA,positive,NA,NA,NA
blissful,3,positive,NA,NA,NA,NA,joy,NA,positive,NA,NA,NA
bloody,-3,negative,anger,NA,disgust,fear,NA,negative,NA,sadness,NA,NA
bomb,-1,negative,anger,NA,NA,fear,NA,negative,NA,sadness,surprise,NA
bore,-2,negative,NA,NA,NA,NA,NA,negative,NA,NA,NA,NA
boring,-3,negative,NA,NA,NA,NA,NA,negative,NA,NA,NA,NA
bother,-2,negative,NA,NA,NA,NA,NA,negative,NA,NA,NA,NA
boycott,-2,negative,NA,NA,NA,NA,NA,negative,NA,NA,NA,NA
brilliant,4,positive,NA,anticipation,NA,NA,joy,NA,positive,NA,NA,trust
broke,-1,negative,NA,NA,NA,fear,NA,negative,NA,sadness,NA,NA
broken,-1,negative,anger,NA,NA,fear,NA,negative,NA,sadness,NA,NA
bully,-2,negative,anger,NA,NA,fear,NA,negative,NA,NA,NA,NA
calm,2,positive,NA,NA,NA,NA,NA,NA,positive,NA,NA,NA
cancer,-1,negative,anger,NA,disgust,fear,NA,negative,NA,sadness,NA,NA
casualty,-2,negative,anger,NA,NA,fear,NA,negative,NA,sadness,NA,NA
catastrophe,-3,negative,anger,NA,disgust,fear,NA,negative,NA,sadness,surprise,NA
celebrated,3,positive,NA,anticipation,NA,NA,joy,NA,positive,NA,NA,NA
chagrin,-2,negative,NA,NA,disgust,NA,NA,negative,NA,sadness,NA,NA
chaos,-2,negative,anger,NA,NA,fear,NA,negative,NA,sadness,NA,NA
chaotic,-2,negative,anger,NA,NA,NA,NA,negative,NA,NA,NA,NA
charm,3,positive,NA,NA,NA,NA,NA,NA,positive,NA,NA,NA
charming,3,positive,NA,NA,NA,NA,NA,NA,positive,NA,NA,NA
cheat,-3,negative,anger,NA,disgust,NA,NA,negative,NA,NA,NA,NA
cheer,2,positive,NA,anticipation,NA,NA,joy,NA,positive,NA,surprise,trust
cheerful,2,positive,NA,NA,NA,NA,joy,NA,positive,NA,surprise,NA
cheery,3,positive,NA,anticipation,NA,NA,joy,NA,positive,NA,NA,NA
cherish,2,positive,NA,anticipation,NA,NA,joy,NA,positive,NA,surprise,trust
childish,-2,negative,NA,NA,NA,NA,NA,negative,NA,NA,NA,NA
choke,-2,negative,anger,NA,NA,NA,NA,negative,NA,sadness,NA,NA
clash,-2,negative,anger,NA,NA,NA,NA,negative,NA,NA,NA,NA
clean,2,positive,NA,NA,NA,NA,joy,NA,positive,NA,NA,trust
clever,2,positive,NA,NA,NA,NA,NA,NA,positive,NA,NA,NA
collapse,-2,negative,NA,NA,disgust,fear,NA,negative,NA,sadness,NA,NA
comfort,2,positive,NA,anticipation,NA,NA,joy,NA,positive,NA,NA,trust
commend,2,positive,NA,NA,NA,NA,NA,NA,positive,NA,NA,NA
compassionate,2,positive,NA,NA,NA,NA,NA,NA,positive,NA,NA,NA
complain,-2,negative,anger,NA,NA,NA,NA,negative,NA,sadness,NA,NA
comprehensive,2,positive,NA,NA,NA,NA,NA,NA,positive,NA,NA,NA
condemn,-2,negative,anger,NA,NA,NA,NA,negative,NA,NA,NA,NA
condemnation,-2,negative,anger,anticipation,disgust,fear,NA,negative,NA,sadness,NA,NA
confidence,2,positive,NA,NA,NA,fear,joy,NA,positive,NA,NA,trust
confident,2,positive,NA,NA,NA,NA,joy,NA,positive,NA,NA,trust
conflict,-2,negative,anger,NA,NA,fear,NA,negative,NA,sadness,NA,NA
conflicting,-2,negative,NA,NA,NA,NA,NA,negative,NA,NA,NA,NA
confuse,-2,negative,NA,NA,NA,NA,NA,negative,NA,NA,NA,NA
conspiracy,-3,negative,NA,NA,NA,fear,NA,NA,NA,NA,NA,NA
contagious,-1,negative,NA,NA,disgust,fear,NA,negative,NA,NA,NA,NA
contempt,-2,negative,anger,NA,disgust,fear,NA,negative,NA,NA,NA,NA
contemptuous,-2,negative,anger,NA,NA,NA,NA,negative,NA,NA,NA,NA
contentious,-2,negative,anger,NA,disgust,fear,NA,negative,NA,NA,NA,NA
controversial,-2,negative,anger,NA,NA,NA,NA,negative,NA,NA,NA,NA
cool,1,positive,NA,NA,NA,NA,NA,NA,positive,NA,NA,NA
courage,2,positive,NA,NA,NA,NA,NA,NA,positive,NA,NA,NA
courageous,2,positive,NA,NA,NA,fear,NA,NA,positive,NA,NA,NA
courteous,2,positive,NA,NA,NA,NA,NA,NA,positive,NA,NA,NA
coward,-2,negative,NA,NA,disgust,fear,NA,negative,NA,sadness,NA,NA
cowardly,-2,negative,NA,NA,NA,fear,NA,negative,NA,NA,NA,NA
cramp,-1,negative,NA,anticipation,NA,NA,NA,negative,NA,NA,NA,NA
crap,-3,negative,NA,NA,disgust,NA,NA,negative,NA,NA,NA,NA
crash,-2,negative,NA,NA,NA,fear,NA,negative,NA,sadness,surprise,NA
crazy,-2,negative,anger,NA,NA,fear,NA,negative,NA,sadness,NA,NA
creative,2,positive,NA,NA,NA,NA,NA,NA,positive,NA,NA,NA
crime,-3,negative,anger,NA,NA,NA,NA,negative,NA,NA,NA,NA
criminal,-3,negative,anger,NA,disgust,fear,NA,negative,NA,NA,NA,NA
crisis,-3,negative,NA,NA,NA,NA,NA,negative,NA,NA,NA,NA
critic,-2,negative,NA,NA,NA,NA,NA,negative,NA,NA,NA,NA
criticism,-2,negative,anger,NA,NA,NA,NA,negative,NA,sadness,NA,NA
criticize,-2,negative,anger,NA,disgust,fear,NA,negative,NA,sadness,NA,NA
cruel,-3,negative,anger,NA,disgust,fear,NA,negative,NA,sadness,NA,NA
cruelty,-3,negative,anger,NA,disgust,fear,NA,negative,NA,sadness,NA,NA
crushed,-2,negative,anger,NA,disgust,fear,NA,negative,NA,sadness,NA,NA
crushing,-1,negative,anger,NA,disgust,fear,NA,negative,NA,NA,NA,NA
cry,-1,negative,NA,NA,NA,NA,NA,negative,NA,sadness,NA,NA
curse,-1,negative,anger,NA,disgust,fear,NA,negative,NA,sadness,NA,NA
cute,2,positive,NA,NA,NA,NA,NA,NA,positive,NA,NA,NA
damage,-3,negative,anger,NA,disgust,NA,NA,negative,NA,sadness,NA,NA
damages,-3,negative,NA,NA,NA,NA,NA,negative,NA,sadness,NA,NA
damn,-4,negative,anger,NA,disgust,NA,NA,negative,NA,NA,NA,NA
damned,-4,negative,NA,NA,NA,NA,NA,negative,NA,NA,NA,NA
danger,-2,negative,NA,NA,NA,fear,NA,negative,NA,sadness,NA,NA
daring,2,positive,NA,NA,NA,NA,NA,NA,positive,NA,NA,NA
darkness,-1,negative,anger,NA,NA,fear,NA,negative,NA,sadness,NA,NA
deadlock,-2,negative,NA,NA,NA,NA,NA,negative,NA,NA,NA,NA
death,-2,negative,anger,anticipation,disgust,fear,NA,negative,NA,sadness,surprise,NA
debt,-2,negative,NA,NA,NA,NA,NA,negative,NA,sadness,NA,NA
deceit,-3,negative,anger,NA,disgust,fear,NA,negative,NA,sadness,surprise,NA
deceitful,-3,negative,NA,NA,disgust,NA,NA,negative,NA,sadness,NA,NA
deceive,-3,negative,anger,NA,disgust,NA,NA,negative,NA,sadness,NA,NA
deceiving,-3,negative,NA,NA,NA,NA,NA,negative,NA,NA,NA,trust
deception,-3,negative,NA,NA,NA,NA,NA,negative,NA,NA,NA,NA
defeated,-2,positive,NA,NA,NA,NA,NA,negative,NA,sadness,NA,NA
defect,-3,negative,anger,NA,NA,NA,NA,negative,NA,NA,NA,NA
defender,2,positive,NA,NA,NA,NA,NA,NA,positive,NA,NA,trust
defiant,-1,negative,anger,NA,NA,NA,NA,negative,NA,NA,NA,NA
degrade,-2,negative,NA,NA,disgust,NA,NA,negative,NA,NA,NA,NA
delay,-1,negative,anger,NA,disgust,fear,NA,negative,NA,sadness,NA,NA
delayed,-1,negative,NA,NA,NA,NA,NA,negative,NA,NA,NA,NA
delight,3,positive,NA,anticipation,NA,NA,joy,NA,positive,NA,NA,NA
delighted,3,positive,NA,anticipation,NA,NA,joy,NA,positive,NA,surprise,NA
denied,-2,negative,NA,NA,NA,NA,NA,negative,NA,sadness,NA,NA
denounce,-2,negative,anger,NA,disgust,NA,NA,negative,NA,NA,NA,NA
deny,-2,negative,anger,NA,NA,NA,NA,negative,NA,NA,NA,NA
denying,-2,negative,NA,anticipation,NA,NA,NA,negative,NA,NA,NA,NA
